"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"63c7d46df8e3360c1c2ede3c","214430eb-ffce-41e8-a4d1-27e200e24d06","PHYSICAL","props","hom0023-anblx-taber","HOM0023 Small Glass Vase","","SQ1885122","Color","Brown","Material","Glass","Quantity","1","","","","","","","25.00","0.00","No","1","/era/1990s---2000, /home/decor/vases","Glass, Vessel, Brown, Home, Decor, Vase","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040429455-VGHX3VAPR50GYLDCDXG8/HOM0023-234.jpg"
"63c7d486f8e3360c1c2f0f03","4b8a28b1-43dc-4799-8134-d1853bc7aaa5","PHYSICAL","props","hom0024-eaalc-7whar","HOM0024 Earthen Ceramic Vessel","","SQ2865221","Color","Brown","Material","Ceramic","Quantity","1","","","","","","","30.00","0.00","No","1","/home/decor/vases","Earthen, Organic, Ceramic, Natural, stoneware, earthenware, crockery, clay, brown, decor, home, vessel","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040454931-QKFVY57PGBOUXUK9O1QZ/HOM0024-236.jpg"
"63c7d46af8e3360c1c2ed961","ef50c2fb-4f5d-4145-8db7-b47c299a1032","PHYSICAL","props","hom0025-wclc2-f3hlk","HOM0025 Ceramic Vase","","SQ4328027","Color","Grey","Material","Ceramic","Quantity","1","","","","","","","35.00","0.00","No","1","/era/contemporary, /home/decor/vases","Ceramic, Vase, Vessel, Unique, Grey, Contemporary, Artistic, Living Room, Decor, Home","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040426928-OCUIKD0HO7NDNLYH1AL0/HOM0025-237.jpg"
"63c7d48af8e3360c1c2f1697","56b51e5f-8e7d-4636-b7b7-bc4e2c379b55","PHYSICAL","props","hom0026-6a8s9-5pr8l","HOM0026 Ceramic Tray","","SQ0465608","Color","Brown","Material","Ceramic","Quantity","1","","","","","","","10.00","0.00","No","1","/era/contemporary, /home/decor/vases","Ceramic, Vase, Vessel, Unique, Natural, Earthenware, Stoneware, Crockery, Clay, Decor, Home, Timeless, Handmade","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040458705-A9K6USCOUOXQAMNTF1UT/HOM0026-238.jpg"
"","adfe1e82-b56f-4ca7-8c6a-8d995a94c0d9","","","","","","SQ3601602","Color","Brown","Material","Plastic","Quantity","1","","","","","","","5.00","0.00","No","1","","","1.0","0.0","0.0","0.0","",""
"63c7d47af8e3360c1c2ef5fa","78e30e3a-fe85-48a9-ae15-158ae5d5b813","PHYSICAL","props","hom0028-cgmnt-mtxe8","HOM0028 Stone Object","","SQ1857115","Color","Black","Material","Black","Quantity","1","","","","","","","10.00","0.00","No","1","/era/contemporary, /home/decor/sculpture","Stone, Black, Stoneware, Home, Timeless, Handmade, Unique, Table Dressing","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040442009-UO8NUWJEQ809M36GR5TX/HOM0028-260.jpg"
"63c7d482f8e3360c1c2f05cd","476850aa-468f-4f90-9abd-5e9e7faf7fef","PHYSICAL","props","hom0029-tfxfp-5z2yg","HOM0029 Woven Picnic Basket","","SQ5066413","Color","Red","Material","","Quantity","1","","","","","","","7.00","0.00","No","1","/home/baskets/woven, /era/1920s-1940s","Woven, Basket, Timeless, wood, Red, Outdoor, Farmhouse, Country, Timeless","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040450199-RVHEINJHE9OKZ9774XOV/HOM0029-291.jpg"
"63c7d486f8e3360c1c2f0e31","39d826eb-5aee-451a-9431-7b4545bb8e23","PHYSICAL","props","hom0030-m7smp-t5gcy","HOM0030 Plastic Dinosaur Holder","","SQ7184565","Color","Blue","Material","Plastic","Quantity","1","","","","","","","5.00","0.00","No","1","/home/toys/plastic","Plastic, Blue, Toys, Dinosaur, Office, School, Kitsch, Yassssss, Wacky, Funky","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040454507-56MA5J7TT67VCT4OWL93/HOM0030-298.jpg"
"63c7d486f8e3360c1c2f0e1e","813be81b-ebdc-492a-85cd-f613fce9b552","PHYSICAL","props","hom0031-ggp6x-kwfgy","HOM0031 Metal Lemon Slice","","SQ2206638","Color","Gold","Material","Metal","Quantity","1","","","","","","","6.00","0.00","No","1","/era/contemporary, /home/decor/sculpture","Metal, Decor, Sculpture, Gold, Kitsch","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040454471-U60EEE4F5IIVFASKOTNB/HOM0031-302.jpg"
"63c7d477f8e3360c1c2ef1e8","ad226262-e5dd-4897-90df-347e3cbfb92b","PHYSICAL","props","hom0032-plpzx-lnglm","HOM0032 Candle","","SQ8761600","Color","Orange","Material","","Quantity","1","","","","","","","5.00","0.00","No","1","/home/decor/candlesticks","Candle, Living Room, Dining Room, Orange","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040439948-NHMB1X64HX8BAGSJQOWH/HOM0032-315.jpg"
"63c7d47af8e3360c1c2ef6af","d8cadb01-a67c-44c3-a664-1a662f7575bf","PHYSICAL","props","hom0033-t2rwk-j3pbs","HOM0033 Coloured Glass Containers","","SQ0167603","Color","Blue","Material","Glass","Quantity","1","","","","","","","10.00","0.00","No","1","/era/contemporary, /home/decor/vases","Glass, Blue, Modern, Vessel, Kitchen, Cube","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040442390-WPPIT523LORTW5M5ZSTT/HOM0033-308.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040442395-ZMZ48AUD2ETQV1G9JRHG/HOM0034-309.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040442401-6SKWGKMPIAOBZZX9JITN/HOM0035-311.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040442406-QOOLRD1WIV9BU96HIC1E/HOM0036-312.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040442411-N5CUT1JS3GC2LD6IMYTM/HOM0039-318.jpg"
"63c7d47ef8e3360c1c2efeb1","f94b1c6d-ac7a-4fc4-bd6c-ee6ffc11c69e","PHYSICAL","props","hom0044-jmebj-zxp26","HOM0044 Little Red Robot","","SQ8333154","Color","Red","Material","Plastic","Quantity","1","","","","","","","4.00","0.00","No","1","/home/toys/plastic","Plastic, Toys, Funky, Home, Red, Kitsch, Gay, Yassssss","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446509-7UENW7VPA18AGAFP1K8W/HOM0044-326.jpg"
"63c7d46ef8e3360c1c2edfdd","03d9168b-cb0e-46b2-9c56-63cb19c1fa20","PHYSICAL","props","hom0045-fnwez-ny6sa","HOM0045 Little Yellow Robot","","SQ6018847","Color","Yellow","Material","Plastic","Quantity","1","","","","","","","4.00","0.00","No","1","/home/toys/plastic","Plastic, Toys, Funky, Home, Yellow, Kitsch, Gay, Yassssss","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040430220-4Y86EMTTZZCJKPAE18IH/HOM0045-327.jpg"
"63c7d481f8e3360c1c2f039b","5a0dff08-7dfa-4783-807c-241482f9d5de","PHYSICAL","props","hom0046-lp3zf-t6xd8","HOM0046 Little Blue Robot","","SQ7864785","Color","Blue","Material","Plastic","Quantity","1","","","","","","","4.00","0.00","No","1","/home/toys/plastic","Plastic, Toys, Funky, Home, Yellow, Kitsch, Gay, Yassssss","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040449053-034N4YK3L9KU3J1WW6HI/HOM0046-328.jpg"
"63c7d487f8e3360c1c2f102d","df8616be-fd50-4ad2-9e10-a1cdc06c91c1","PHYSICAL","props","hom0048-ycxd7-xj8t3","HOM0048 Pyramid Puzzle","","SQ7631242","Color","Yellow, White, Red, Blue","Material","Plastic","Quantity","1","","","","","","","4.00","0.00","No","1","/home/toys/plastic","Plastic, Toys, Yellow, Blue, Red, White","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040455521-K95N4OHQMEQNRNXGN6EK/HOM0048-330.jpg"
"63c7d46df8e3360c1c2ede37","8bb3027c-8a9e-441e-9165-2aa551111797","PHYSICAL","props","hom0049-2fgk2-aenm3","HOM0049 Candle Holder","","SQ2548527","Color","Gold","Material","Metal","Quantity","1","","","","","","","8.00","0.00","No","1","/home/decor/candlesticks","Metal, Gold, Candlestick, Home, Timeless","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040429444-AM64H335N2Y623NJ3ZFJ/HOM0049-335.jpg"
"63c7d46bf8e3360c1c2ed9d2","5e66238f-8f9b-4a01-8883-bba6d3727a99","PHYSICAL","props","hom0050-gshbp-n33cj","HOM0050 Plastic Container","","SQ0703657","Color","Green","Material","Plastic","Quantity","1","","","","","","","6.00","0.00","No","1","/home/decor/vases","Plastic, Container, Green, Home, Decor, Vessel","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040427159-XFORDS2CHOF4D9X1Z9JP/HOM0050-354.jpg"
"63c7d487f8e3360c1c2f1020","6b1cb6ea-595b-4033-84b2-971d2a90b945","PHYSICAL","props","hom0051-z5ppg-m6szm","HOM0051 Candle Holder","","SQ0373880","Color","Gold","Material","Metal","Quantity","1","","","","","","","6.00","0.00","No","1","/home/decor/candlesticks","Candlestick, Gold, Home, Decor, Timeless","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040455494-YYXCNPQQV0WS0P7IQJ89/HOM0051-355.jpg"
"63c7d485f8e3360c1c2f0b30","5f21145e-c8db-4697-af1f-37a45ab1601d","PHYSICAL","props","hom0052-wryw3-2edde","HOM0052 Painted Floral Pitcher","","SQ0863074","Color","Blue","Material","Ceramic","Quantity","1","","","","","","","35.00","0.00","No","1","/home/decor/vases","Vase, Vessel, Blue, Painted, Unique, Kitsch, Handmade, Floral, Ceramic, Farmhouse, Country, Earthenware","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040453063-76WG0UAN238NVYD2VOOU/HOM0052-356.jpg"
"63c7d46ff8e3360c1c2ee272","923ef6c7-497e-45ed-ad1b-f1498b58df9c","PHYSICAL","props","hom0053-hggc7-63mb4","HOM0053 Shallow Woven Bowl","","SQ3634655","Color","Red","Material","","Quantity","1","","","","","","","12.00","0.00","No","1","/home/decor, /home/baskets/woven","Basket, Woven, Home, Decor, Red, Kitchen, Handmade, Natural","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040431641-PF42AC0VW84Z4UH9HTIZ/HOM0053-357.jpg"
"63c7d488f8e3360c1c2f1190","40cb9a44-5d2f-4e78-962b-e3f4bf2d6b49","PHYSICAL","props","hom0054-cdtej-h9pzz","HOM0054 Cherub Statue Bookends","","SQ0250514","Color","White","Material ","Metal","Quantity","1","","","","","","","10.00","0.00","No","1","/era/1800s, /everything-else/busts, /plants-play/outdoor-decor, /home/decor/busts, /home/decor/sculpture, /home/decor/bookends","Sculpture, Traditional, Vintage, White, Metal, Unique, Antique, bust","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040456216-RHFLADQTL18GIAC9VQ0K/HOM0054-358.jpg"
"63c7d48bf8e3360c1c2f1882","177ebe64-06ba-47df-986e-9e6a85c5e504","PHYSICAL","props","hom0055-54585-8r5f8","HOM0055 Clear Plastic Vessel","","SQ3454451","Color","Clear","Material","Plastic","Quantity","1","","","","","","","15.00","0.00","No","1","/era/contemporary, /home/decor/vases","Plastic, Clear, Container, Contemporary, Office, School, Unique, Yassssss, Cube","1.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040459752-J22WM325JSTJWBYTOZK1/HOM0055-368.jpg"
"63c7d48df8e3360c1c2f1ae0","369cbec0-c1ac-4d4b-b7e5-bf69bfc50203","PHYSICAL","props","hom0056-fm35a-75s8n","HOM0056 Short Glass Vessel","","SQ0257402","Color","Clear","Material","Plastic","Quantity","1","","","","","","","15.00","0.00","No","1","/era/contemporary, /home/decor/vases","Glass, Clear, Container, Contemporary, Office, School, Unique, Yassssss, Cube","1.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040461160-NHJKPYNJ9SFHY5VMCSWY/HOM0056-369.jpg"
"63c7d47ff8e3360c1c2f010d","52e42103-caa6-41d9-9bd7-4071c31e6f79","PHYSICAL","props","hom0061-w8tt6-c2g2k","HOM0061 Small Purple Woven Basket","","SQ2587785","Color","Purple","Material","","Quantity","1","","","","","","","6.00","0.00","No","1","/home/baskets, /era/1990s---2000","Purple, Basket, Wacky, Funky, School, 90's, 2000's, Kitsch, Handmade, Unique, Sex Positive","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040447755-2S6DTU58GVWO72INDX7R/HOM0061-381.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040447761-COND9PH2RHPBYL2258B9/FavoriteThings2.jpg"
"63c7d472f8e3360c1c2ee867","fdebfa3e-f512-438e-88d2-97165fee0384","PHYSICAL","props","hom0062-9z7br-cf6ye","HOM0062 Yellow Decorative Pillow","","SQ4602034","Color","Yellow","Material","","Quantity","1","","","","","","","20.00","0.00","No","1","/home/soft-goods/pillows, /era/contemporary, /era/1990s---2000","Yellow, Pillow, Bedroom","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040434854-AZXZCJY08HEQ5T75W9OK/HOM0062-391.jpg"
"63c7d485f8e3360c1c2f0cfb","b4f1fb23-615f-4920-af88-30989e137dd3","PHYSICAL","props","hom0063-y2dpz-gecc8","HOM0063 Artistic Ceramic Vessel","","SQ6615228","Color","White","Material","Ceramics","Quantity","1","","","","","","","15.00","0.00","No","1","/home/decor/vases","Vessel, Pencil Cup, Cup, Ceramic, Artistic, Unique","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040453869-N6ARHMUJXHLJE2VVLSUL/HOM0063-393.jpg"
"63c7d46ef8e3360c1c2ee019","dc1aa5cb-b478-418e-b1cf-fd7de2520a6e","PHYSICAL","props","hom0064-9w5f5-84g8h","HOM0064 Handmade Ceramic Vessel","","SQ2476847","Color","Blue","Material","Ceramics","Quantity","1","","","","","","","10.00","0.00","No","1","/era/contemporary, /home/decor/vases","Vessel, Pencil Cup, Cup, Ceramic, Artistic, Unique, Handmade","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040430351-EETX9RYFAVE7KQTNY42Q/HOM0064-395.jpg"
"63c7d486f8e3360c1c2f0d8e","23457e2c-18ca-4b2f-8e7c-7c316053c2b6","PHYSICAL","props","hom0065-hgp2x-crwyx","HOM0065 Small Ceramic Vessel","","SQ3756063","Color","Brown","Material","Ceramics","Quantity","1","","","","","","","12.00","0.00","No","1","/home/decor/vases","Vessel, Vase, Ceramic, Artistic, Unique, Handmade, Timeless","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040454230-1UR3IE9YI49OXKPK4755/HOM0065-396.jpg"
"63c7d48df8e3360c1c2f1b98","01c4bfd3-e429-451d-9156-ff1029c0b9f0","PHYSICAL","props","hom0066-7p6x6-7jd2s","HOM0066 Small Marble Candleholder","","SQ6813045","Color","White","Material","Marble","Quantity","1","","","","","","","7.00","0.00","No","1","/home/decor/candlesticks","Candlestick, Marble, White, Vintage, Stone","1.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040461604-J8VI3J99SXAR79AY3MVL/HOM0066-399.jpg"
"63c7d47af8e3360c1c2ef783","af91fd85-3833-4a70-a3a0-ff2703bb1a39","PHYSICAL","props","hom0067-adyat-8ab34","HOM0067 Modern Desk Lamp","","SQ2564652","Color","Gold, White","Material","Glass, Metal","Quantity","1","","","","","","","45.00","0.00","No","1","/era/contemporary, /lighting/table-lamps","Contemporary, Modern, Sleek, White, Glass, Metal, Gold, Table Lamp, Lamp, Lighting, Home","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040442833-MZVUDT0EJZS9XPI8ZO7N/HOM0067-426.jpg"
"63c7d477f8e3360c1c2ef1e3","53c21b26-d952-49e4-8265-2b3059b3cc47","PHYSICAL","props","hom0068-3llyg-z7f8j","HOM0068 Vintage Pocket Peg Solitare","","SQ4208578","Color","Yellow, Red","Material","","Quantity","1","","","","","","","5.00","0.00","No","1","/home, /era/1950s-1960s","Game, Solitare, Fun, Funky, Wacky, Yellow, Red, Yassssss, Vintage, Retro, Paper, Toy, Unique, Kitsch","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040439937-CYF45LW4ZDUNNM5R7JSF/HOM0068-429.jpg"
"63c7d46df8e3360c1c2edf5c","faff0c69-ad18-4736-843e-5384a494bf17","PHYSICAL","props","hom0069-gzfl8-8s36p","HOM0069 Small Vintage Glass Jar","","SQ8622173","Color","Red","Material","Glass, Metal","Quantity","1","","","","","","","7.00","0.00","No","1","/era/1800s, /home/decor/vases","Vintage, Rustic, Old, Glass, Container, Bottle, Decor, Kitsch, Industrial, farmhouse, country","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040429962-V70L0L096F8LQEOFGTFH/HOM0069-430.jpg"
"63c7d46bf8e3360c1c2edb32","c4bf07ec-df04-4fa4-9504-aeddc35d3e70","PHYSICAL","props","hom0070-nngjm-djdjg","HOM0070 Small Vintage Glass Jar","","SQ2423826","Color","Red","Material","Glass, Metal","Quantity","1","","","","","","","7.00","0.00","No","1","/era/1800s, /home/decor/vases","Vintage, Rustic, Old, Glass, Container, Bottle, Decor, Kitsch, Industrial, farmhouse, country","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040427799-KV7E2619U5J1J8CKTKL6/HOM0070-431.jpg"
"63c7d487f8e3360c1c2f10a6","5a6b1b3c-ad82-4581-bd98-fe0c0c750bed","PHYSICAL","props","hom0071-d2zjj-f6p2x","HOM0071 Small Vintage Rusty Can","","SQ5437600","Color","Brown","Material","Metal","Quantity","1","","","","","","","10.00","0.00","No","1","/everything-else/industrial, /era/1800s, /home/decor/vases","Vintage, Rustic, Old, Metal, Container, Bottle, Decor, Kitsch, Industrial, farmhouse, country, Rusty","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040455741-LK9WP3DS5T0AT5029EKY/HOM0071-435.jpg"
"63c7d489f8e3360c1c2f14d8","534c91fe-60f3-456d-bd0e-57f2d6735b8c","PHYSICAL","props","hom0072-3pbzr-sjnm6","HOM0072 Small Vintage Glass Jar","","SQ4320784","Color","Red","Material","Glass, Metal","Quantity","1","","","","","","","7.00","0.00","No","1","/era/1800s, /home/decor/vases","Vintage, Rustic, Old, Glass, Container, Bottle, Decor, Kitsch, Industrial, farmhouse, country","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040457806-HA7Y3AW7LZ0ICU3RISLJ/HOM0072-448.jpg"
"63c7d475f8e3360c1c2eedf8","cff55fd0-a850-47ce-8a95-27c92277b04b","PHYSICAL","props","hom0073-6wcwx-p36sh","HOM0073 Small Vintage Glass Jar","","SQ6416627","Color","Beige","Material","Glass, Metal","Quantity","1","","","","","","","7.00","0.00","No","1","/everything-else/apothecary, /era/1800s, /home/decor/vases","Vintage, Rustic, Old, Glass, Container, Bottle, Decor, Kitsch, Industrial, farmhouse, country","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040437936-RKE1OC591YOMMKL3B6JG/HOM0073-449.jpg"
"63c7d46bf8e3360c1c2edafd","ab3a6852-f431-42fe-947e-cef78998038c","PHYSICAL","props","hom0074-5s499-2e558","HOM0074 Desk Fan","<p class="""">It’s easy to be a <em>fan</em> of this little guy.</p>","SQ7354433","Color","Silver","Material","Metal","Quantity","1","","","","","","","10.00","0.00","No","1","/era/contemporary, /home/accents/fans, /era/1990s---2000","Fan, Contemporary, 90's, 2000's, Metal, Office","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040427688-KCDK9NKT8ET9EMPLMT9P/HOM0074-497.jpg"
"63c7d46ff8e3360c1c2ee208","97348e4a-235e-4d3a-bbe0-75c79eae6de5","PHYSICAL","props","hom0075-n3y87-z9gla","HOM0075 Plastic Dinosaur","<p class="""">Look at this fella! He has a little backpack! He’s pink! He’s secretly a highlighter! What’s not to love?</p>","SQ3206557","Color","Pink","Material","Plastic","Quantity","1","","","","","","","1.00","0.00","No","1","/home/toys/plastic","Toy, Pink, Plastic, Funky, Dinosaur, Gay, Yassssss, Kitsch, Camp, Wacky","1.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040431427-WJENQ3333CUOFXADQMS2/HOM0075-507.jpg"
"63c7d48bf8e3360c1c2f1877","e40ad3bc-2bfa-4aaa-8baf-f457bd2c920b","PHYSICAL","props","hom0081-rkm5d-2nbth","HOM0081 Tall Glass Container","","SQ3411832","Color","Clear","Material","Glass","Quantity","3","","","","","","","15.00","0.00","No","1","/era/1990s---2000, /home/decor/vases","Container, Glass, 90's, 2000's, Home, Decor, Cube","1.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040459725-JVQRL14GXCPZHL29GWO2/HOM0081-536.jpg"
